Car_ID,Brand,Model,Year,Kilometers_Driven,Fuel_Type,Transmission,Engine_CC,Owner_Type,Accident_History,Insurance_Status,Service_History,City,Color,Condition,Seller_Type,Original_Price_Lakh,Resale_Price_Lakh
CAR14342,Ford,Endeavour,2023,34081,Petrol,Automatic,1199,First,1,Comprehensive,Complete,Pune,Black,Good,Dealer,8.64,6.08
CAR14343,Honda,Amaze,2021,12595,Petrol,Automatic,1498,First,0,Comprehensive,Complete,Nagpur,Blue,Good,Dealer,11.67,6.94
CAR14344,Toyota,Innova,2021,46799,Diesel,AMT,799,First,0,Third Party,Complete,Nagpur,Red,Fair,Individual,12.68,6.31
CAR14345,Skoda,Rapid,2021,90282,CNG,DCT,998,Second,1,Comprehensive,Complete,Pune,Grey,Fair,Individual,9.79,4.4
CAR14346,Renault,Kwid,2016,39285,CNG,DCT,2393,First,0,Comprehensive,Complete,Chennai,Black,Good,Dealer,6.16,1.99
CAR14347,Tata,Nexon,2021,178792,Electric,AMT,1498,First,0,Third Party,Complete,Delhi,Red,Good,Dealer,9.1,4.32
CAR14348,Toyota,Urban Cruiser,2013,47760,Petrol,Automatic,1498,Second,0,Comprehensive,Complete,Chennai,Silver,Excellent,Individual,12.85,3.65
CAR14349,Tata,Punch,2016,59631,Diesel,Manual,799,First,0,Third Party,NA,Pune,Blue,Fair,Dealer,11.04,2.92
CAR14350,Nissan,Magnite,2019,25987,Diesel,Manual,NA,First,0,NA,Complete,Delhi,Brown,Good,Dealer,8.84,3.89
CAR14351,Volkswagen,Taigun,2017,64412,CNG,NA,2755,Third,1,Comprehensive,NA,Bengaluru,Black,Good,Individual,12.09,4.12
CAR14352,Tata,Nexon,2014,18517,Petrol,Manual,NA,Second,0,Comprehensive,Complete,Nagpur,Black,Good,Individual,11.29,3.44
CAR14353,Tata,Safari,2019,80549,Petrol,Manual,1995,Second,0,Comprehensive,Complete,Nagpur,Blue,Excellent,Individual,11.85,5.63
CAR14354,Nissan,Sunny,2025,81922,Petrol,Manual,2393,Second,3,Comprehensive,Complete,Hyderabad,Red,Excellent,Individual,9.66,7.06
CAR14355,Kia,NA,2020,116157,Electric,Manual,1497,First,0,Comprehensive,Complete,Hyderabad,Red,Good,Individual,11.28,5.43
CAR14356,Kia,Sonet,2016,31385,CNG,Automatic,1199,First,0,Third Party,NA,Pune,Red,Fair,Dealer,10.72,4.01
CAR14357,Kia,Carens,2024,60077,Petrol,Manual,1498,First,0,Expired,Partial,Mumbai,Grey,Fair,Individual,11.27,8.27
CAR14358,Volkswagen,Polo,2013,74995,CNG,AMT,2755,Second,NA,Comprehensive,Partial,Pune,Brown,Fair,Dealer,11.49,2.57
CAR14359,Renault,NA,2013,70146,Petrol,Manual,NA,First,0,Comprehensive,Complete,Ahmedabad,Black,Good,Individual,9.11,2.53
CAR14360,Toyota,Glanza,2018,34172,Petrol,Automatic,1498,Second,0,Comprehensive,Complete,Aurangabad,Silver,Good,Individual,13.29,6.6
CAR14361,Toyota,Glanza,2012,14757,diesel,CVT,2393,First,2,Comprehensive,Complete,Hyderabad,Brown,Good,individual,16.17,3.71
CAR14362,Honda,WR-V,2021,66563,Petrol,Manual,2755,Second,0,Comprehensive,Partial,Nashik,NA,Good,Individual,12.24,6.5
CAR14363,Kia,Seltos,2023,50575,Petrol,DCT,1197,First,1,Expired,Complete,Bengaluru,Brown,Good,Dealer,10.82,6.86
CAR14364,Volkswagen,Polo,2013,40272,CNG,Automatic,1597,Second,NA,Expired,Complete,Nashik,White,Good,Individual,11.95,3.07
CAR14365,Honda,NA,2021,83722,Diesel,Manual,1995,Second,1,Third Party,Partial,Hyderabad,Red,Excellent,Individual,10.85,5.92
CAR14366,Hyundai,i20,2015,53657,Electric,Manual,1497,Second,1,Comprehensive,Complete,Kolkata,White,Good,Individual,NA,3.56
CAR14367,Honda,NA,2012,26623,Petrol,CVT,1497,Second,0,Comprehensive,Complete,Nashik,White,Excellent,Dealer,10.58,2.17
CAR14368,Renault,Kiger,2015,19011,Petrol,Automatic,1199,First,0,Third Party,Complete,Nagpur,Grey,Good,Individual,7.36,2.92
CAR14369,Ford,Endeavour,2024,29559,Petrol,Manual,2393,Second,0,Comprehensive,Complete,Mumbai,Blue,Fair,Dealer,9.79,6.36
CAR14370,Tata,Harrier,2023,205098,CNG,DCT,1497,First,0,Comprehensive,Complete,Nashik,Grey,Excellent,Dealer,11.54,6.82
CAR14371,Kia,Carens,2022,81847,Petrol,AMT,2393,First,0,Third Party,Partial,Hyderabad,Red,Excellent,Individual,11.27,7.71
CAR14372,Nissan,Magnite,2024,61011,Petrol,AMT,2755,Second,0,Third Party,Partial,Aurangabad,Red,Good,Individual,9.95 L,7.06
CAR14373,Ford,EcoSport,2021,49770,Petrol,CVT,1995,Third,1,Comprehensive,Complete,Kolkata,Blue,Excellent,Individual,9.95,5.71
CAR14374,Skoda,Rapid,2016,48003,CNG,AMT,1497,First,1,NA,Partial,Delhi,Red,Good,Dealer,10.4,3.16
CAR14375,Honda,City,2020,104510,Petrol,Manual,2179,Second,0,Comprehensive,Complete,Bengaluru,Silver,Good,Individual,11.53,4.71
CAR14376,Volkswagen,Polo,2012,41993,Petrol,AUTOMATIC,799,Second,0,Third Party,Missing,Delhi,Red,Good,Individual,11.13,2.26
CAR14377,Tata,Safari,2023,75538,Petrol,CVT,NA,Fourth,1,Comprehensive,Complete,Kolkata,Silver,Good,Individual,11.82,5.85
CAR14378,Toyota,Fortuner,2016,45408,Petrol,Manual,1497,Second,1,Comprehensive,Partial,Delhi,White,Excellent,individual,13.07,5.5
CAR14379,Maruti,Dzire,2013,159879,Petrol,Manual,1199,Second,1,Third Party,Complete,Hyderabad,Brown,Good,Individual,8.27,1.47
CAR14380,Tata,Altroz,2020,82730,Petrol,Manual,1197,First,2,Comprehensive,Complete,Chennai,Red,Good,Individual,10.76,4.86
CAR14381,Renault,Duster,2017,109113,CNG,Manual,2393,first,0,NA,Partial,Jaipur,Black,Good,Individual,9.23,2.8
CAR14382,Skoda,Kushaq,2013,39881,Petrol,Manual,1597,First,0,Comprehensive,Complete,Nagpur,Silver,Excellent,Dealer,11.66,3.54
CAR14383,Renault,Kiger,2025,98426,Petrol,CVT,998,Third,0,Third Party,PARTIAL,Chennai,RED,Excellent,Dealer,9.42,6.88
CAR14384,Honda,City,2014,46312,Petrol,AMT,1497,First,0,Comprehensive,Complete,Mumbai,Silver,Excellent,Dealer,11.87,3.05
CAR14385,Hyundai,Venue,2025,58431,Electric,Manual,998,First,0,Comprehensive,Complete,Nashik,Silver,Excellent,Dealer,10.07,9.43
CAR14386,Renault,Kiger,2019,135180,Petrol,Automatic,1597,Third,1,Comprehensive,Complete,Aurangabad,Red,Excellent,Dealer,9.49,4.12
CAR14387,Renault,Triber,2012,30994,CNG,Automatic,1498,Second,0,Expired,NA,Nashik,White,Good,Dealer,9.41,1.62
CAR14388,Volkswagen,Polo,2023,61505,CNG,Manual,2393,Second,0,Expired,Partial,Kolkata,Blue,Good,Individual,11.64 L,8.02
CAR14389,Honda,WR-V,2014,69981,Petrol,Manual,1597,First,1,Comprehensive,Complete,Bengaluru,Red,Good,Dealer,11.69,2.52
CAR14390,Tata,Harrier,2024,73210,Petrol,Manual,2179,First,0,Expired, Complete ,Hyderabad,NA,Excellent,Individual,11.4,9.05
CAR14391,Hyundai,NA,2021,42922,Diesel,NA,998,First,0,Third Party,Partial,Nashik,White,Good,Dealer,11.44,6.61
CAR14392,Ford,NA,2012,173257,Diesel,Manual,2179,Second,0,Third Party,Partial,Delhi,Brown,Fair,Dealer,10.56,1.23
CAR14393,Maruti,WagonR,2022,26980,CNG,Manual,1597,First,0,Comprehensive,Partial,Delhi,Red,Good,Individual,5.06,3.47
CAR14394,Kia,Carens,2022,122697,CNG,Manual,998,First,0,Comprehensive,NA,Hyderabad,Black,Good,Individual,12.6,6.64
CAR14395,Toyota,Urban Cruiser,2019,107298,Petrol,CVT,2393,Second,2,Comprehensive,Partial,Chennai,Black,Good, Individual ,NA,5.17
CAR14396,Renault,Duster,2012,156463,Diesel,AMT,998,First,0,Comprehensive,Complete,Bengaluru,White,Good,Dealer,8.25,1.96
CAR14397,Honda,Amaze,2024,22961,Petrol,Manual,1199,Second,0,Expired,Partial,Mumbai,Silver,Excellent,Individual,10.56,9.01
CAR14398,Kia,Seltos,2016,34106,Diesel,DCT,998,Second,0,Third Party,Complete,Pune,Black,Excellent,Individual,11.44,4.82
CAR14399,Toyota,Fortuner,2015,124948,Diesel,Manual,799,Second,0,Third Party,NA,Mumbai,Red,Good,Individual,12.71,3.02
CAR14400,Toyota,Innova,2018,NA,Petrol,Automatic,1498,fourth,1,NA,Missing,Jaipur,Brown,Good,Individual,12.94,4.5
CAR14401,Ford,Figo,2025,22732,Petrol,Manual,2393,First,1,Comprehensive,Complete,Mumbai,Black,Good,Dealer,5.7,4.87
CAR14402,Ford,NA,2016,42045,Petrol,Manual,2755,First,0,Comprehensive,Partial,Bengaluru,Silver,Good,Individual,10.21,3.66
CAR14403,Ford,Aspire,2019,61125,Petrol,CVT,1497,First,1,Expired,Complete,Kolkata,Black,Good,Individual,8.85,3.46
CAR14404,Nissan,Sunny,2023,132033,CNG,AMT,1197,NA,0,Third Party,Missing,Mumbai,Red,Good,Individual,8.5,5.15
CAR14405,Mahindra,Bolero,2025,49671,Diesel,NA,2755,Third,0,Comprehensive,Complete,Bengaluru,Red, Fair ,Individual,11.71,8.16
CAR14406,Mahindra,Thar,2022,39362,Diesel,Manual,799,Third,0,Comprehensive,Complete,Bengaluru,White,Good,Dealer,9.74,5.68
CAR14407, Toyota ,Urban Cruiser,2012,65274,Petrol,Manual,2179 cc,Fourth,0,Comprehensive,Complete,Hyderabad,Grey,Excellent,Dealer,15.0,3.46
CAR14408,Ford,Figo,2016,71208,Petrol,AMT,1995,First,0,Comprehensive,Partial,Jaipur,Silver,Good,Individual,NA,2.4
CAR14409,Volkswagen,Taigun,2015,70106,Petrol,Manual,1498,Second,0,Comprehensive,Complete,Nagpur,Black,Good,Dealer,11.77,3.05
CAR14410,Renault,Duster,2014,49871,Petrol,Automatic,1498,Second,0,Third Party,NA,Bengaluru,Blue,Good,INDIVIDUAL,9.78,2.72
CAR14411,Kia,Sonet,2016,18765,Diesel,CVT,1199,First,0,Comprehensive,Complete,Ahmedabad,White,Good,Individual,10.69,3.51
CAR14412,Kia,Carens,2021,33203,CNG,Manual,998,First,0,Comprehensive,Complete,chennai,Grey,Fair,Individual,10.95,6.11
CAR14413,Mahindra,XUV500,2014,120118,Petrol,CVT,1199,First,0,Comprehensive,Partial,Ahmedabad,Grey,Good,Individual,9.89,2.82
CAR14414,Toyota,Fortuner,2019,60960,Diesel,Manual,998,First,0,Comprehensive,NA,Jaipur,Blue,Excellent,Individual,13.56,7.23
CAR14415,Honda,WR-V,2024,46060,Petrol,Automatic,1597,First,0,Comprehensive,Complete,Hyderabad,White,Good,Individual,11.96,10.14
CAR14416,Tata,Harrier,2014,101730,Petrol, AMT ,2179,Third,0,Comprehensive,Complete,Bengaluru,Red,Good,Individual,10.59,2.23
CAR14417,Tata,Nexon,2012,29540,Petrol,Manual,998,Second,0,Comprehensive,Complete,Nashik,Red,Good,Dealer,10.83,2.69
CAR14418,Mahindra,Bolero,2020,48588,Diesel,Manual,2179,Second,0,Comprehensive,Complete,Chennai,Silver,Good,Individual,11.24,5.37
CAR14419,Honda,WR-V,2020,59329,Diesel,CVT,2179,First,0,Expired,Partial,Delhi,Silver,Excellent,Individual,12.79,7.52
CAR14420,Nissan,Magnite,2017,43145,Petrol,Manual,1995,Second,0,Comprehensive,Missing,Pune,Brown,Good,Individual,10.03,3.94
CAR14421,Nissan,Magnite,2021,58134,Diesel,Automatic,799,Second,0,Expired,Missing,Nashik,Blue,Good,Individual,6.89,4.26
CAR14422,Mahindra,Scorpio,2012,49605,Diesel,Manual,NA,First,2,Comprehensive,Missing,Pune,Red,Good,Individual,10.4,2.27
CAR14423,Tata,Safari,2019,25474,Petrol,Manual,2393,Second,1,Third Party,Missing,Hyderabad,Silver,Fair,Dealer,10.51,3.68
CAR14424,Honda,Jazz,2013,60773,Diesel,Automatic,2755,Third,2,Comprehensive,Partial,Hyderabad,Silver,Excellent,Individual,12.03,3.24
CAR14425,Ford,EcoSport,2020,26489,Diesel,NA,1199,Second,0,Third Party,Partial,Kolkata,Black,Excellent,Individual,9.42,5.9
CAR14426,Toyota,Fortuner,2025,60245,Petrol,Manual,1597,NA,0,NA,Complete,Delhi,Brown,Good,Individual,13.52,10.9
CAR14427,Kia,Carens,2019,117109,Diesel,Automatic,2755 cc,First,NA,NA,Complete,Bengaluru,Brown,Good,Dealer,12.29,5.25
CAR14428,Volkswagen,Vento,2014,47123,Petrol,Manual,1995,First,0,Comprehensive,Complete,ahmedabad,Brown,Fair,Individual,12.5,3.03
CAR14429,Hyundai,Grand i10,2024,28876,Diesel,Manual,2393,Third,0,NA,Partial,Delhi,Silver,Excellent,Individual,10.94,8.83
CAR14430,Toyota,Innova,2016,51289,Electric,Manual,2755,Second,NA,Expired,Complete,Nashik,Red,Good,Individual,14.17,4.97
CAR14431,Ford,Aspire,2020,34804,Petrol,Automatic,1995,First,1,Comprehensive,Complete,Nagpur,WHITE,Fair,Individual,10.33,4.76
CAR14432,Skoda,Kushaq,2024,76272,Petrol,NA,998,Second,2,Expired,Partial,Jaipur,Grey,Fair,Dealer,10.4,5.53
CAR14433,Tata,Safari,2012,50700,Petrol,Automatic,1197,First,0,Third Party,Partial,Mumbai,Red,Poor,Individual,9.56,1.23
CAR14434,Ford,Figo,2020,140851,NA,Automatic,2393,Second,0,Third Party,Complete,Jaipur,Silver,GOOD, Dealer ,6.58,2.35
CAR14435,Skoda,Slavia,2015,104269,Petrol,Manual,2393,Second,NA,Comprehensive,Complete,Kolkata,Red,Good,Dealer,11.64,2.87
CAR14436,Mahindra,Scorpio,2015,50558,Diesel,Automatic,1597,Second,0,Comprehensive,Partial,Hyderabad,Blue,Fair,Individual,11.48,3.53
CAR14437,Honda,WR-V,2015,81525,Petrol,DCT,1199,First,0,Comprehensive,Partial,Pune,Red,Poor,Individual,11.14,2.03
CAR14438,Kia,Seltos,2021,44303,Petrol,Automatic,1498,First,0,Third Party,partial,Jaipur,Grey,Excellent,Individual,11.76,7.53
CAR14439,Renault,Kwid,2023,56036,Diesel,AMT,1995,First,1,Expired,Partial,Bengaluru,Silver,Good,Dealer,4.94,3.24
CAR14440,Mahindra,XUV500,2020,45084,Diesel,Manual,1995,Second,0,Comprehensive,Complete,Hyderabad,White,Good,Individual,11.0,5.2
CAR14441,Toyota,NA,2025,83837,Petrol,AMT,1597,Second,1,third party,Complete,Nashik,White,Good,Dealer,14.91,10.74
CAR14442,Mahindra,Thar,2017,120962,Diesel,Automatic,998,Second,0,Comprehensive,Complete,Pune,Black,Good,Individual,11.08,3.98
CAR14443,Toyota,Urban Cruiser,2022,85335,Electric,Automatic,998,NA,1,Expired,Complete,Nagpur,Blue,Good,Dealer,NA,7.84
CAR14444,Renault,Duster,2019,91322,Petrol,CVT,1197,Second,0,Third Party,Partial,Ahmedabad,Grey,Fair,Individual,9.23,3.19
CAR14445,Maruti,Baleno,2023,91377,Petrol,MANUAL,1199,First,1,Comprehensive,Complete,Delhi,BROWN,Excellent,Individual,10.08,7.36
CAR14446,Skoda,Rapid,2025,74479,Diesel,Manual,NA,First,0,Third Party,Complete,Nashik,Red,Good,Dealer,10.77,9.31
CAR14447,Kia,Sonet,2015,250000,Diesel,Manual,1497,First,2,Third Party,Partial,Pune,Blue,Good,Individual,11.58,3.86
CAR14448,Volkswagen,Vento,2014,140171,Petrol,Automatic,1597,First,1,Third Party,Partial,Delhi,Grey,Fair,Individual,11.3,2.6
CAR14449,Volkswagen,Polo,2025,148377,Petrol,CVT,2393,First,NA,Comprehensive,Complete,Jaipur,Grey,Poor,Individual,11.84,5.56
CAR14450,Skoda,Slavia,2012,48361,CNG,Manual,NA,First,0,Third Party,Complete,Nashik,White,Good,Individual,12.79,2.83
CAR14451,Hyundai,Venue,2021,44855,Electric,Manual,1497,Second,1,Comprehensive,Partial,Delhi,Grey,Good,Individual,10.82,6.13
CAR14452,Ford,EcoSport,2018,77027,Diesel,Automatic,1597,NA,1,Third Party,Complete,Jaipur,Grey,Good,Individual,9.22,3.75
CAR14453,Maruti,Brezza,2015,74461,Electric,Manual,1497,First,0,NA,Complete,Hyderabad,Blue,Good,Individual,9.54,3.13
CAR14454,Skoda,Rapid,2025,49218,Diesel,Manual,2755,First,1,Comprehensive,Partial,Bengaluru,Red,Good,Individual,11.25,10.35
CAR14455,Volkswagen,Taigun,2019,27655,Electric,Manual,2393,First,0,Expired,NA,Hyderabad,Black,Good,Individual,11.98,6.62
CAR14456,Mahindra,Bolero,2025,65070,Diesel,Automatic,1995,Second,2,Comprehensive,Complete,Delhi,Blue,Excellent,Individual,10.62,9.57
CAR14457,ford,Aspire,2014,NA,Electric,Manual,1597,Third,0,Third Party,Complete, Pune ,Red,Excellent,Individual,9.92,2.99
CAR14458,Maruti,NA,2012,81984,Petrol,Manual,799,NA,0,Comprehensive,Partial,Pune,Grey,Good,Individual,8.23,1.56
CAR14459,Honda,City,2016,66649,CNG,Automatic,2755,Fourth,1,Comprehensive,Partial,Bengaluru,Brown,Fair,Individual,12.16,3.08
CAR14460,Honda,WR-V,2025,47k,Petrol, CVT ,799,First,0,Comprehensive,Complete,Chennai,Black,Fair,Individual,10.42,8.33
CAR14461,Ford,ASPIRE,2013,95014,Petrol,Manual,1497,First,1,Comprehensive,Complete,Ahmedabad,Grey,Good,Dealer,9.41,2.1
CAR14462,Skoda,Kushaq,2014,57028,Diesel,Automatic,998,Second,0,Comprehensive,Complete,Bengaluru,Silver,Good,Individual,11.72,3.74
CAR14463,Toyota,Urban Cruiser,2025,42590,Petrol,Automatic,2179,Second,0,Expired,Complete,Kolkata,Blue,Good,Individual,15.19,13.34
CAR14464,Toyota,Innova,2017,49797,Petrol,CVT,998,NA,0,Comprehensive,Partial,Chennai,Silver,Excellent,Dealer,11.82,4.81
CAR14465,Mahindra,Bolero,2014,21053,Electric,Automatic,2179,First,0,Third Party,Complete,Jaipur,Silver,Poor,Dealer,10.78,1.95
CAR14466,Maruti,WagonR,2014,NA,Diesel,Automatic,2393,Second,0,Comprehensive,Partial,Ahmedabad,Blue,Good,Individual,4.64,1.55
CAR14467,Maruti,Dzire,2023,80316,Electric,NA,998,Third,1,Comprehensive,Missing,Delhi,Black,Good,Individual,7.81,4.65
CAR14468,Ford,EcoSport,2017,66301,Electric,Manual,1199,Fourth,0,Third Party,Partial,Hyderabad,Red,Good,Individual,9.73,2.76
CAR14469,Tata,Harrier,2016,126937,Petrol,Automatic,1197,Second,0,Comprehensive,Complete,Kolkata,Black,Fair,Individual,9.88 L,2.35
CAR14470,Honda,City,2021,47593,Petrol,Automatic,1498,Second,0,Third Party,Complete,Kolkata,Brown,Good,Dealer,12.0,7.09
CAR14471,Maruti,Swift,2020,71905,Petrol,Manual,1199,Second,NA,Comprehensive,Complete,Nagpur,Grey,Fair,Individual,8.96,3.43
CAR14472,Ford,Aspire,2012,85058,Diesel,Manual,2179,Second,0,Comprehensive,complete,Nashik,Red,Excellent,Dealer,10.96,2.1
CAR14473,Renault,Duster,2024,199518,NA,Manual,2179,Fourth,0,Expired,Complete,Mumbai,White,Fair,Dealer,10.64,5.11
CAR14474,Hyundai,i20,2014,59558,Petrol,Manual,2393,Second,0,Third Party,Complete,Kolkata,Red,Good,Individual,11.67,2.68
CAR14475,Renault,Kwid,2014,30970,Petrol,NA,2179,Second,0,Third Party,NA,Chennai,Red,Fair,Individual,5.05,1.39
CAR14476,Kia,Seltos,2022,87680,Petrol,CVT,1197,First,1,Comprehensive,Complete,Nagpur,Brown,Fair,Dealer,10.1,4.69
CAR14477, Skoda ,NA,2017,153466,Petrol,Manual,1197,Second,0,Comprehensive,Complete,Kolkata,Black,Poor,Individual,10.63,3.08
CAR14478,Mahindra,Thar,2019,46059,Petrol,Manual,1199,Third,0,Third Party,Complete,Mumbai,Brown,Good,Individual,11.05,4.67
CAR14479,Maruti,Ciaz,2014,NA,CNG,DCT,2179,First,0,Comprehensive,Complete,Chennai,Silver,Good,Dealer,11.68,3.23
CAR14480,Kia,Sonet,2014,108108,Petrol,Automatic,1498,First,0,Comprehensive,NA,Chennai,NA,Fair,Dealer,10.91,2.7
CAR14481,Volkswagen,Taigun,2017,96227,Petrol,CVT,2179,First,1,Comprehensive,Partial,Pune,White,Excellent,Dealer,12.55,4.37
CAR14482,Kia,Carens,2019,58932,Petrol,Manual,1995,Third,0,Expired,Complete,Delhi,Silver,Fair,Individual,12.09,3.88
CAR14483,Ford,Figo,2017,37456,CNG,AMT,1597,Second,1,Expired,Complete,Ahmedabad,Red,Fair,Individual,6.32,2.22
CAR14484,Maruti,Ciaz,2024,52595,Petrol,AMT,1497,First,0,Comprehensive,NA,Pune,Black,Good,Individual,8.7,6.51
CAR14485,Hyundai,Santro,2023,70779,Petrol,Manual,2179,First,0,NA,Partial,Aurangabad,White,NA,Dealer,5.93,3.67
CAR14486,Skoda,Slavia,2025,90636,NA,Manual,1199,Second,NA,Comprehensive,NA,Pune,Black,Fair,Individual,10.57,7.92
CAR14487,Ford,NA,2021,66089,Electric,NA,1199,Second,0,Third Party,Partial,Delhi,Red,Good,Individual,9.75,5.65
CAR14488,Ford,Endeavour,2014,44628,Electric,Manual,1995,First,0,Comprehensive,Partial,Pune,Grey,Good,Individual,9.37,3.42
CAR14489,Mahindra,XUV500,2015,NA,Petrol,NA,1199,Third,0,Third Party,Complete,Bengaluru,Black,Good,Individual,9.31,3.11
CAR14490,Mahindra,XUV700,2012,88268,Diesel,Manual,1597,Second,2,Comprehensive,Partial,Hyderabad,Black,Good,Dealer,10.76,2.0
CAR14491,Honda,WR-V,2024,67769,Petrol,AMT,1199,Second,NA,Comprehensive,Partial,JAIPUR,Grey,Good,Individual,10.66,7.31
CAR14492,Honda,Jazz,2019,34723,Petrol,AMT,2755 cc,Third,0,Third Party,Complete,Aurangabad,Black,Good,Individual,13.33,5.67
CAR14493,Toyota,Urban Cruiser,2015,49777, Diesel ,Manual,799,NA,0,Comprehensive,Complete,Kolkata,White,Fair,Individual,13.68,3.39
CAR14494,Tata,NA,2017,92631,Petrol,Automatic,2393,Second,NA,Comprehensive,Missing,Nagpur,Silver,Fair,Dealer,11.1,4.05
CAR14495,Maruti,Ciaz,2022,25704,CNG,Manual,2179,Second,1,Comprehensive,NA,Chennai,White,Excellent,Individual,10.22,7.26
CAR14496,Maruti,Dzire,2014,17393,Electric,Manual,NA,Third,0,Expired,partial,Chennai,Grey,Good,Individual,9.09,2.41
CAR14497,Nissan,Sunny,2022,126062,Petrol,NA,1197,First,0,Expired,Complete,Delhi,White,Fair,Individual,9.0,4.64
CAR14498,Kia,Sonet,2023,72865,Petrol,Manual,1197,Second,1,Third Party,Partial,Nagpur,White,Good,Individual,11.38,7.37
CAR14499,Maruti,Swift,2022,76786,Petrol,Manual,2179,Second,1,Third Party,NA,Mumbai,Red,Excellent,Individual,11.25,6.69
CAR14500,Maruti,Swift,2017,30419,Diesel,AMT,NA,Second,0,Comprehensive,Complete,Ahmedabad,Grey,Excellent,Individual,10.3,4.53
CAR14501,Tata,Safari,2023,82514,Electric,Automatic,2393,Second,0,Comprehensive,Complete,Kolkata,Silver,Good,Individual,12.28,9.32
CAR14502,volkswagen,Polo,2022,63989,CNG,Automatic,1597,First,NA,Expired,Missing,Nagpur,Silver,Fair,Individual,10.79,6.31
CAR14503,Honda,City,2020,23010,Diesel,CVT,1597,First,0,Comprehensive,Complete,Bengaluru,Black,Fair,Dealer,11.99,5.55
CAR14504,Honda,Jazz,2020,120384,Petrol,Manual,1199,First,1,NA,Complete,Chennai,Brown,Good,Individual,NA,3.93
CAR14505,Hyundai,Venue,2021,60015,CNG,AMT,1197,First,0,Comprehensive,Complete,Mumbai,Grey,Fair,Individual,9.84,4.71
CAR14506,Maruti,Ciaz,2014,44233,Petrol,CVT,1199,Third,0,Comprehensive,Complete,Delhi,Blue,Excellent,Individual,9.52,1.95
CAR14507,Tata,Altroz,2014,44676,Electric,Manual,1498,First,0,Comprehensive,Complete,Ahmedabad,Grey,Good,Individual,12.11,3.67
CAR14508,Skoda,Kushaq,2015,18155,Petrol,Automatic,1199,First,0,Comprehensive,Missing,Ahmedabad,Silver,Fair,Individual,10.63,3.21
CAR14509,Honda,NA,2023,76223,Diesel,Manual,1199,Third,0,Third Party,Partial,Jaipur,Black,Fair,Individual,11.61,6.82
CAR14510,Tata,Safari,2018,63519,Petrol,Manual,998,Third,0,Comprehensive,Complete,Nagpur,White,Excellent,Individual,9.29,3.76
CAR14511,Renault,Kwid,2014,49431,Petrol,Manual,1597,Second,2,Comprehensive,Partial,Delhi,Silver,Good,Dealer,5.29,1.28
CAR14512,Volkswagen,NA,2021,111107,Diesel,Automatic,1498,Second,1,Comprehensive,Complete,Pune,Blue,Good,Individual,10.95,5.46
CAR14513,Maruti,Baleno,2019,25692,Diesel,NA,998,First,1,Comprehensive,Partial,Ahmedabad,NA,Good,Dealer,9.35,3.93
CAR14514,Hyundai,Verna,2022,39611,CNG,Automatic,1497,First,NA,Third Party,NA,Ahmedabad,Grey,Excellent,Dealer,9.96,6.97
CAR14515,Kia,Seltos,2019,34461,Diesel,CVT,1498,First,0,Comprehensive,Missing,Ahmedabad,Silver,Excellent,Individual,12.38,6.64
CAR14516,Honda,WR-V,2017,47181,Petrol,Manual,1497,First,1,Comprehensive,Complete,Nagpur,Red,Good,Individual,12.23,4.75
CAR14517,Renault,kwid,2015,57079,CNG,Manual,1199,First,0,Comprehensive,Partial,Mumbai,Brown,Excellent,Individual,NA,1.46
CAR14518,Skoda,Slavia,2022,69674,CNG,DCT,2755,First,2,Comprehensive,Complete,Chennai,Brown,Good, Individual ,11.03,6.0
CAR14519,Tata,Tiago,2023,45444,Petrol,CVT,2755,First,NA,Comprehensive,Missing,Chennai,Red,Good,Dealer,12.2,8.04
CAR14520,Mahindra,XUV700,2022,33946,CNG,Manual,2179,First,0,Comprehensive,Complete,Chennai,Silver,Good,Individual,9.23,6.69
CAR14521,Ford,Figo,2016,139022,Electric,Automatic,1197,First,0,Third Party,Complete,Jaipur,Red,NA,Individual,4.44,1.86
CAR14522,Maruti,Swift,2023,207210,Diesel,Manual,2755,Third,1,Comprehensive,NA,Nashik,Blue,Fair,Dealer,11.39,4.76
CAR14523,Maruti,WagonR,2013,59509,Petrol,Manual,998,Third,1,Third Party,Partial,Bengaluru,Brown,Fair,Individual,4.34,1.0
CAR14524,Renault,Triber,2024,36274,Diesel,CVT,NA,First,1,Third Party,Partial,Kolkata,Red,Good,Individual,10.15,8.05
CAR14525,Tata,Harrier,2017,123k,Petrol,AMT,1995,First,0,Comprehensive,Complete,Delhi,Silver,Excellent,Individual,10.98,3.95
CAR14526,Toyota,Fortuner,2014,NA,Diesel,Manual,2179,Third,0,Comprehensive,Complete,Delhi,WHITE,Excellent,Individual,14.44,3.93
CAR14527,Maruti,Ciaz,2017,45750,Diesel,Manual,2393,First,0,NA,Complete,Aurangabad,Red,Good,Individual,9.67,4.06
CAR14528,Toyota,Glanza,2023,37k,Electric,Manual,NA,Third,1,Expired,Partial,Kolkata,Grey,Good,Individual,15.01,9.91
CAR14529,Skoda,Rapid,2016,29066,Diesel,AMT,1197,First,1,Comprehensive,MISSING,Nashik,Grey,Good,Individual,11.6,3.99
